time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.368142,0.2509,0.0439,-2.8195,2.831
4.370605,0.4288,0.0072,-2.8209,2.853
4.374577,0.5886,-0.0284,-2.8447,2.905
4.380809,0.7523,-0.0365,-2.7928,2.893
4.386173,0.8648,-0.0631,-2.6795,2.816
4.389869,0.9621,-0.0604,-2.5429,2.720
4.394368,1.0637,-0.1004,-2.3926,2.620
4.399187,1.1364,-0.1406,-2.2305,2.507
4.404665,1.1931,-0.1695,-2.0515,2.379
4.409461,1.2076,-0.2019,-1.8915,2.253
4.415046,1.2503,-0.2360,-1.7140,2.135
4.421624,1.2184,-0.2937,-1.5739,2.012
4.425141,1.2106,-0.3397,-1.3967,1.879
4.429882,1.2026,-0.3792,-1.2852,1.800
4.438151,1.2139,-0.4318,-1.2079,1.766
4.440302,1.2043,-0.5191,-1.1552,1.748
4.445834,1.2220,-0.5792,-1.1531,1.777
4.450398,1.2125,-0.6504,-1.2326,1.847
4.457494,1.2188,-0.7087,-1.3100,1.925
4.460680,1.2246,-0.8133,-1.4262,2.048
4.465902,1.2223,-0.9185,-1.5836,2.201
4.481632,1.1691,-1.0000,-1.7513,2.331
4.483625,1.1033,-1.0332,-1.9821,2.493
4.486544,1.0677,-1.0464,-2.2237,2.680
4.488782,0.9356,-1.0364,-2.4046,2.781
4.492657,0.8623,-0.9792,-2.5537,2.868
4.496045,0.7237,-0.9125,-2.6379,2.884
4.501596,0.5556,-0.8506,-2.7218,2.905
4.506959,0.4562,-0.7980,-2.7601,2.909
4.511418,0.3699,-0.7617,-2.8080,2.933
4.514402,0.2532,-0.7535,-2.8489,2.958
4.520375,0.2182,-0.7422,-2.8708,2.973
4.525250,0.1543,-0.7323,-2.8119,2.910
4.530020,0.0900,-0.7163,-2.7824,2.875
4.536743,0.0127,-0.6966,-2.7225,2.810
4.540731,-0.0346,-0.6921,-2.6538,2.743
4.545235,-0.0618,-0.6669,-2.5144,2.602
4.551089,-0.0447,-0.6235,-2.3162,2.399
4.556316,-0.0384,-0.6243,-2.1213,2.212
4.560405,0.0294,-0.6121,-1.8602,1.959
4.565147,0.1089,-0.6634,-1.6501,1.782
4.575224,0.1692,-0.6595,-1.4141,1.569
4.577029,0.2301,-0.6767,-1.1785,1.378
4.580850,0.2652,-0.6457,-0.9936,1.214
4.596857,0.2442,-0.6313,-0.9213,1.143
4.599013,0.2226,-0.5377,-0.7702,0.965
4.600002,0.1601,-0.4748,-0.5717,0.760
4.600621,0.1165,-0.3727,-0.4169,0.571
4.609360,0.0383,-0.3102,-0.2318,0.389
4.612100,-0.0728,-0.2699,-0.0216,0.280
4.615614,-0.1933,-0.1964,0.2230,0.355
4.620447,-0.3214,-0.1037,0.4706,0.579
4.626178,-0.4402,0.0131,0.7189,0.843
4.629746,-0.5805,0.1779,0.9772,1.151
4.634406,-0.7608,0.3501,1.2840,1.533
4.640745,-0.9498,0.5105,1.6103,1.938
4.645578,-1.0327,0.6207,2.0305,2.361
4.652577,-1.0555,0.7429,2.5611,2.868
4.665778,-1.0500,0.8122,3.0708,3.345
4.675134,-1.0300,0.8786,3.4880,3.741
4.677233,-1.0156,0.9935,3.8994,4.150
4.679199,-1.0534,1.1082,4.2412,4.508
4.680435,-1.0851,1.2053,4.6788,4.952
4.681381,-1.1104,1.2769,5.0164,5.294
4.687318,-1.1318,1.3035,5.1873,5.467
4.689763,-1.0756,1.2775,5.2996,5.557
4.695558,-1.0017,1.2087,5.3390,5.565
4.701147,-0.9411,1.0946,5.2315,5.427
4.705328,-0.8483,1.0093,5.0707,5.239
4.710754,-0.8095,0.9192,4.8519,5.004
4.715025,-0.7596,0.8410,4.5872,4.725
4.719095,-0.7705,0.7845,4.2622,4.402
4.724713,-0.8069,0.8338,3.9246,4.093
4.729556,-0.8469,0.8765,3.5649,3.767
4.734227,-0.9533,0.9684,3.1922,3.469
4.740173,-0.9998,1.0190,2.8518,3.189
4.744794,-1.0211,1.0405,2.5101,2.903
4.750262,-1.0098,1.0332,2.1429,2.584
4.757779,-1.0101,0.9283,1.7620,2.233
4.761788,-0.9747,0.7217,1.3933,1.847
4.765953,-0.8283,0.6848,1.0505,1.503
4.778960,-0.5673,0.6650,0.7259,1.136
4.780064,-0.3583,0.6486,0.4188,0.851
4.780506,-0.3122,0.4689,0.0401,0.565
4.787565,-0.2862,0.3279,-0.1496,0.460
4.789491,-0.2517,0.2640,-0.2585,0.447
4.794780,-0.1523,0.2581,-0.2939,0.420
4.799273,-0.0320,0.2069,-0.2775,0.348
4.805439,0.1047,0.1797,-0.1877,0.280
4.810106,0.1985,0.1112,-0.0097,0.228
4.814377,0.3146,0.0318,0.1971,0.373
4.821240,0.3767,0.0068,0.4264,0.569
4.825183,0.4503,0.0047,0.6139,0.761
4.829887,0.5116,0.0596,0.8443,0.989
4.836079,0.4655,0.0837,0.9892,1.096
4.840283,0.4628,0.1916,1.1039,1.212
4.845044,0.5778,0.2214,1.1627,1.317
4.850990,0.6980,0.2323,1.1590,1.373
4.856332,0.8213,0.2046,1.1003,1.388
4.860109,0.9864,0.2101,0.9100,1.358
4.864763,1.0862,0.2057,0.6745,1.295
4.872894,1.2458,0.1721,0.4060,1.322
4.875025,1.4431,0.0716,0.0994,1.448
4.879932,1.5728,0.0223,-0.1930,1.585
4.888505,1.6873,-0.0397,-0.4789,1.754
4.890371,1.7480,-0.1188,-0.8302,1.939
4.895388,1.7957,-0.1165,-1.1489,2.135
4.900395,1.7996,-0.0997,-1.4352,2.304
4.909483,1.7959,-0.1185,-1.6962,2.473
4.911538,1.7658,-0.1513,-1.9008,2.599
4.915568,1.7381,-0.1884,-2.1640,2.782
4.929400,1.6988,-0.2199,-2.4044,2.952
4.930583,1.6313,-0.2722,-2.6006,3.082
4.931266,1.5762,-0.2685,-2.8267,3.248
4.935726,1.4999,-0.2638,-2.9346,3.306
4.940376,1.4213,-0.2819,-3.0727,3.397
4.945230,1.3378,-0.3178,-3.2076,3.490
4.951090,1.2823,-0.3517,-3.3349,3.590
4.957174,1.2329,-0.3449,-3.3617,3.597
4.960521,1.1298,-0.3733,-3.4533,3.653
4.964765,1.0325,-0.3555,-3.4543,3.623
4.970159,0.9868,-0.3274,-3.4175,3.572
4.975176,0.9279,-0.3055,-3.3047,3.446
4.979691,0.8727,-0.3469,-3.1688,3.305
4.985115,0.8739,-0.3994,-3.0383,3.187
4.992238,0.9222,-0.4987,-2.9204,3.103
4.995365,0.9919,-0.6351,-2.7768,3.016
5.000566,1.0735,-0.7847,-2.5858,2.908
5.012216,1.1390,-0.9168,-2.4575,2.860
5.017241,1.1938,-1.0359,-2.3439,2.827
5.023605,1.2457,-1.1519,-2.2473,2.816
5.025579,1.2255,-1.2171,-2.1579,2.764
5.026419,1.1272,-1.2819,-2.0613,2.676
5.039378,1.0418,-1.3415,-1.9337,2.574
5.041554,0.8834,-1.3509,-1.8250,2.436
5.043564,0.7164,-1.3559,-1.7494,2.326
5.046829,0.5074,-1.3636,-1.7547,2.279
5.050850,0.3737,-1.3405,-1.7739,2.255
5.055832,0.2167,-1.3060,-1.7829,2.221
5.060708,0.0604,-1.2574,-1.8298,2.221
5.065303,-0.0334,-1.1829,-1.8236,2.174
5.070620,-0.1512,-1.1230,-1.8650,2.182
5.076307,-0.2288,-1.0681,-1.8532,2.151
5.079950,-0.2451,-1.0015,-1.8269,2.098
5.086372,-0.2222,-0.9112,-1.8674,2.090
5.091729,-0.1700,-0.8619,-1.8739,2.070
5.094868,-0.1274,-0.8415,-1.8947,2.077
5.100794,-0.0106,-0.7971,-1.9488,2.106
5.105512,0.0796,-0.7284,-2.0055,2.135
5.110606,0.1745,-0.6497,-2.0049,2.115
5.115373,0.2928,-0.5747,-1.9882,2.090
5.120295,0.3818,-0.4527,-1.9032,1.993
5.128044,0.4583,-0.3339,-1.7929,1.880
5.136950,0.5075,-0.2109,-1.6243,1.715
5.139484,0.5272,-0.0594,-1.4405,1.535
5.141055,0.4958,0.0798,-1.1460,1.251
5.154700,0.4139,0.2471,-0.8197,0.951
5.156296,0.3244,0.3901,-0.4975,0.711
5.158678,0.1965,0.5252,-0.1672,0.585
5.159763,0.0713,0.7333,0.1521,0.752
5.164976,-0.2062,0.9475,0.4775,1.081
5.170147,-0.5067,1.1342,0.8255,1.492
5.175775,-0.8281,1.3892,1.1889,2.007
5.180355,-1.2307,1.6144,1.5988,2.584
5.184405,-1.6054,1.8027,1.9806,3.122
5.190222,-1.8483,1.9326,2.4134,3.602
5.194769,-1.9367,2.0064,2.7940,3.948
5.199223,-1.8927,1.9453,3.1775,4.179
5.207178,-1.6788,1.7545,3.4730,4.238
5.210225,-1.3645,1.4889,3.7593,4.267
5.214083,-0.9377,1.1297,4.1204,4.374
5.221684,-0.4627,0.7125,4.4870,4.567
5.225224,-0.0028,0.2990,4.8428,4.852
5.230276,0.3693,-0.0709,5.0523,5.066
5.235247,0.5942,-0.3503,5.1212,5.167
5.239463,0.6125,-0.5256,5.1006,5.164
5.245002,0.4460,-0.5381,5.0320,5.080
5.249779,0.0916,-0.3745,4.8133,4.829
5.256604,-0.3717,-0.1187,4.5643,4.581
5.258991,-0.8492,0.1645,4.3063,4.392
5.264243,-1.2719,0.4924,4.0292,4.254
5.283160,-1.6308,0.7463,3.7346,4.143
5.284580,-1.8857,1.0013,3.4120,4.025
5.285358,-2.0217,1.2321,3.1015,3.902
5.286145,-2.0397,1.4271,2.8766,3.804
5.289853,-1.9525,1.5365,2.6559,3.637
5.295477,-1.7508,1.5846,2.4987,3.438
5.299698,-1.4685,1.5576,2.3545,3.182
5.305480,-1.1101,1.4583,2.2854,2.929
5.309368,-0.7729,1.3516,2.2697,2.752
5.313841,-0.4175,1.2063,2.2310,2.570
5.320507,-0.1095,1.0532,2.2320,2.470
5.324736,0.1568,0.9208,2.2561,2.442
5.328777,0.3297,0.7826,2.2676,2.421
5.334400,0.4434,0.6237,2.3100,2.433
5.339171,0.4595,0.5636,2.2996,2.412
5.343740,0.4406,0.4847,2.3203,2.411
5.348557,0.3679,0.4514,2.2431,2.317
5.356021,0.2704,0.4201,2.1425,2.200
5.359274,0.1718,0.3693,2.0855,2.125
5.375228,0.0556,0.3247,1.9815,2.009
5.376417,-0.0374,0.2623,1.7900,1.809
5.378185,-0.0615,0.1359,1.6166,1.624
5.379573,-0.0717,-0.0018,1.3085,1.311
5.385398,-0.0559,-0.1370,1.0143,1.025
5.391158,-0.0258,-0.2888,0.6192,0.684
5.394720,-0.0101,-0.4141,0.2237,0.471
5.399251,0.0462,-0.5246,-0.1962,0.562
5.414762,0.1043,-0.6606,-0.6121,0.907
5.416164,0.1466,-0.7832,-1.0147,1.290
5.417197,0.1441,-0.8511,-1.4357,1.675
5.420242,0.1771,-0.8806,-1.8179,2.028
5.424999,0.1567,-0.9120,-2.1283,2.321
5.430147,0.1450,-0.9210,-2.3598,2.537
5.434613,0.1106,-0.9100,-2.5750,2.733
5.439538,0.0773,-0.9121,-2.6974,2.849
5.444727,-0.0175,-0.9202,-2.7631,2.912
5.449022,-0.0591,-0.9130,-2.7291,2.878
5.453740,-0.1387,-0.9170,-2.6886,2.844
5.459729,-0.1869,-0.9138,-2.6246,2.785
5.463879,-0.1850,-0.9420,-2.4914,2.670
5.469232,-0.2122,-1.0208,-2.3799,2.598
5.475032,-0.2181,-1.0408,-2.3115,2.544
5.479436,-0.2622,-1.0595,-2.2499,2.501
5.485051,-0.2514,-1.0676,-2.1377,2.403
5.491834,-0.2286,-1.0842,-2.0466,2.327
5.495156,-0.2055,-1.0642,-1.9550,2.235
5.499054,-0.2033,-1.0458,-1.8508,2.136
5.505060,-0.1450,-1.0461,-1.7793,2.069
5.509827,-0.0714,-1.0411,-1.7475,2.035
5.514444,0.0427,-1.0378,-1.7196,2.009
5.525005,0.1948,-1.0530,-1.7314,2.036
5.527415,0.3547,-1.0051,-1.7780,2.073
5.529943,0.4966,-0.9751,-1.9050,2.197
5.534394,0.6096,-0.9769,-2.0072,2.314
5.545695,0.7273,-0.9697,-2.0849,2.412
5.547978,0.8476,-0.9383,-2.2172,2.552
5.550324,0.8988,-0.8774,-2.3281,2.645
5.554843,0.9310,-0.8708,-2.4748,2.784
5.560632,0.9870,-0.8269,-2.5693,2.874
5.563932,0.9758,-0.8030,-2.6955,2.977
5.570000,0.9210,-0.7459,-2.7795,3.022
5.574752,0.8919,-0.6941,-2.8619,3.077
5.579014,0.8334,-0.6475,-2.8927,3.079
5.584566,0.7452,-0.6181,-2.8862,3.044
5.589946,0.6652,-0.5870,-2.8232,2.959
5.594620,0.5956,-0.5424,-2.8137,2.927
5.599401,0.5246,-0.5089,-2.7354,2.831
5.605103,0.4498,-0.4722,-2.7341,2.811
5.613308,0.3954,-0.4353,-2.7161,2.779
5.615762,0.3205,-0.4030,-2.6144,2.665
5.624300,0.2629,-0.3447,-2.6204,2.656
5.626053,0.2034,-0.2557,-2.6141,2.634
5.629040,0.1898,-0.1238,-2.5886,2.599
5.634003,0.1621,-0.0257,-2.6276,2.633
5.640225,0.1015,0.0316,-2.6235,2.626
5.644171,0.0509,0.1250,-2.6410,2.644
5.650273,0.0487,0.2548,-2.5919,2.605
5.655993,0.0514,0.3447,-2.5122,2.536
5.660106,0.0373,0.3879,-2.4142,2.445
5.664737,0.0394,0.4973,-2.2361,2.291
5.669436,0.1006,0.5489,-2.0140,2.090
5.674633,0.1723,0.6381,-1.8244,1.940
5.679039,0.2430,0.6912,-1.6173,1.775
5.684143,0.3060,0.7181,-1.3904,1.594
5.689757,0.3254,0.7021,-1.1199,1.361
5.693900,0.2803,0.6935,-0.8271,1.115
5.699884,0.2378,0.7115,-0.4645,0.882
5.708387,0.1549,0.7033,-0.0319,0.721
5.710232,0.0100,0.6660,0.4637,0.812
5.716833,-0.1231,0.6874,0.9342,1.166
5.735089,-0.2727,0.6790,1.4225,1.600
5.736475,-0.4915,0.7385,1.8646,2.065
5.739710,-0.6379,0.8268,2.2821,2.510
5.741475,-0.7620,0.9154,2.6489,2.904
5.742861,-0.8855,1.0135,3.0441,3.328
5.745984,-0.8816,1.1690,3.3959,3.698
5.749029,-0.8485,1.2859,3.7188,4.025
5.755588,-0.7740,1.4202,3.9574,4.275
5.759665,-0.6744,1.5094,4.2173,4.530
5.763422,-0.5067,1.5676,4.5129,4.804
5.770364,-0.2735,1.6262,4.8105,5.085
5.774147,0.0630,1.5678,5.0744,5.311
5.778979,0.4784,1.3921,5.3503,5.549
5.785217,0.9221,1.1011,5.5522,5.735
5.789723,1.3157,0.7687,5.7259,5.925
5.794838,1.6103,0.4016,5.7667,6.001
5.799462,1.7550,0.1614,5.6802,5.947
5.804552,1.7209,0.0065,5.4957,5.759
5.809612,1.4882,-0.0175,5.1514,5.362
5.814143,1.1196,0.0534,4.8076,4.937
5.821984,0.7161,0.1295,4.4087,4.468
5.824885,0.3090,0.1886,3.9417,3.958
5.829409,-0.0592,0.2584,3.4534,3.464
5.834769,-0.3279,0.2974,3.0268,3.059
5.839010,-0.5561,0.2872,2.6874,2.759
5.843788,-0.6579,0.2233,2.5019,2.597
5.848937,-0.6914,0.1510,2.3818,2.485
5.858681,-0.6664,0.0647,2.3894,2.481
5.860383,-0.6040,-0.0790,2.3814,2.458
5.865010,-0.4707,-0.1784,2.4060,2.458
5.880909,-0.3285,-0.2872,2.3777,2.417
5.882109,-0.2608,-0.3492,2.3186,2.359
5.882823,-0.1384,-0.3552,2.2600,2.292
5.885756,-0.0568,-0.2418,2.1592,2.173
5.892467,-0.0141,-0.0936,2.0022,2.004
5.893934,0.0135,0.1038,1.8391,1.842
5.899218,0.0875,0.3119,1.6531,1.685
5.904051,0.2001,0.5141,1.4990,1.597
5.909944,0.3292,0.7272,1.2906,1.517
5.913756,0.5221,0.8846,1.0993,1.505
5.918827,0.7454,1.0583,0.9396,1.600
5.924111,0.9420,1.1933,0.8353,1.735
5.929157,1.1581,1.2512,0.6742,1.833
5.933882,1.3750,1.3326,0.5880,2.003
5.939554,1.5385,1.3608,0.3951,2.092
5.944041,1.6832,1.3669,0.2010,2.178
5.949026,1.8024,1.3775,-0.0541,2.269
5.955257,1.8710,1.3715,-0.3437,2.345
5.959592,1.9116,1.3231,-0.6558,2.416
5.965377,1.9271,1.2570,-0.9907,2.505
5.972201,1.8723,1.1689,-1.2817,2.552
5.975010,1.7974,1.0621,-1.6318,2.650
5.979122,1.6883,0.9970,-1.9266,2.749
5.983989,1.5110,0.8568,-2.1902,2.795
5.992334,1.3110,0.6970,-2.4110,2.831
5.998276,1.0572,0.5536,-2.5723,2.836
6.000341,0.8146,0.4006,-2.6480,2.799
6.014611,0.5655,0.3048,-2.6957,2.771
6.016116,0.3482,0.1653,-2.6507,2.679
6.016936,0.1599,0.0275,-2.5681,2.573
6.020165,-0.0455,-0.0183,-2.4835,2.484
6.024122,-0.2656,-0.1330,-2.4591,2.477
6.029708,-0.3737,-0.2217,-2.3246,2.365
6.033412,-0.4631,-0.3064,-2.2735,2.340
6.038924,-0.5434,-0.3832,-2.2051,2.303
6.044080,-0.5668,-0.5024,-2.2100,2.336
6.048850,-0.5763,-0.6214,-2.2259,2.382
6.055473,-0.5622,-0.7286,-2.1999,2.385
6.059093,-0.5249,-0.8266,-2.3305,2.528
6.063800,-0.4979,-0.9297,-2.4215,2.641
6.068978,-0.4376,-1.0281,-2.5111,2.748
6.075381,-0.4091,-1.0838,-2.6088,2.854
6.079234,-0.3521,-1.1705,-2.7651,3.023
6.084265,-0.3142,-1.2089,-2.8986,3.156
6.095845,-0.3122,-1.2653,-3.0670,3.332
6.099134,-0.2671,-1.3396,-3.1867,3.467
6.102153,-0.2460,-1.4092,-3.3394,3.633
6.105652,-0.2555,-1.4639,-3.4370,3.745
6.122469,-0.1977,-1.4916,-3.5489,3.855
6.125529,-0.1774,-1.5275,-3.6013,3.916
6.127236,-0.1916,-1.5570,-3.6182,3.944
6.128898,-0.2210,-1.5726,-3.5520,3.891
6.130471,-0.2342,-1.6392,-3.5535,3.920
6.134509,-0.2355,-1.6492,-3.4932,3.870
6.139719,-0.2556,-1.6964,-3.4404,3.844
6.144173,-0.2702,-1.7090,-3.3593,3.779
6.148975,-0.2670,-1.6808,-3.2733,3.689
6.155948,-0.3035,-1.7338,-3.2734,3.717
6.159819,-0.2768,-1.7343,-3.2419,3.687
6.165126,-0.3070,-1.7019,-3.2938,3.720
6.169792,-0.2771,-1.6842,-3.3572,3.766
6.174915,-0.3000,-1.6619,-3.4442,3.836
6.178951,-0.3303,-1.5866,-3.5096,3.866
6.184030,-0.3256,-1.4942,-3.5702,3.884
6.189164,-0.3269,-1.3679,-3.5735,3.840
6.193910,-0.2843,-1.2431,-3.5485,3.771
6.198964,-0.1931,-1.0481,-3.4642,3.624
6.204807,-0.1106,-0.8977,-3.3302,3.451
6.211786,-0.0825,-0.7653,-3.1491,3.242
6.213370,-0.0226,-0.6626,-3.0000,3.072
6.218979,0.0283,-0.5058,-2.7826,2.828
6.224029,0.0723,-0.3468,-2.5092,2.534
6.228968,0.1041,-0.2098,-2.2300,2.242
6.233550,0.1261,-0.0088,-1.8111,1.816
6.240916,0.1260,0.1870,-1.3938,1.412
6.243817,0.0942,0.3464,-0.9783,1.042
6.248815,0.0428,0.4695,-0.5237,0.705
6.260889,0.0507,0.6133,0.0872,0.622
6.262310,0.0486,0.7131,0.6774,0.985
6.265989,0.0127,0.8452,1.2589,1.516
6.270089,0.0203,1.0137,1.7868,2.054
6.274920,-0.0042,1.1082,2.3165,2.568
6.279489,-0.0103,1.1831,2.8243,3.062
6.285265,0.0408,1.3145,3.3154,3.567
6.291158,0.1945,1.3349,3.7802,4.014
6.295433,0.3761,1.4020,4.2094,4.453
6.299162,0.5874,1.4704,4.6053,4.870
6.304118,0.7328,1.5402,4.8697,5.160
6.310603,0.8336,1.5667,5.0887,5.389
6.313500,0.8492,1.5814,5.3458,5.639
6.318453,0.7984,1.6712,5.5376,5.839
6.323944,0.6548,1.7288,5.6879,5.981
6.330116,0.4615,1.7974,5.8590,6.146
6.333891,0.2067,1.8652,6.0243,6.310
6.340287,-0.1145,1.8628,6.1122,6.391
6.343612,-0.4106,1.9003,6.1683,6.467
6.349128,-0.6339,1.8027,6.2790,6.563
6.359318,-0.8374,1.7085,6.3247,6.605
6.361510,-0.9782,1.5837,6.2316,6.504
6.363774,-1.0656,1.4809,6.1291,6.395
6.370603,-1.1261,1.3378,5.9695,6.220
6.379893,-1.1220,1.2641,5.8772,6.115
6.381429,-1.1516,1.1857,5.7183,5.952
6.383488,-1.0840,1.1072,5.5141,5.728
6.389458,-0.9582,1.0766,5.2982,5.491
6.393352,-0.8582,1.0432,5.1209,5.296
6.398147,-0.7907,1.0023,4.9032,5.067
6.403603,-0.7080,0.9657,4.6955,4.846
6.409370,-0.5863,0.8637,4.5600,4.678
6.413495,-0.5087,0.8088,4.3103,4.415
6.418591,-0.4487,0.7526,3.9874,4.082
6.424233,-0.4298,0.7141,3.6750,3.768
6.428968,-0.4876,0.6692,3.3281,3.430
6.433898,-0.5476,0.5723,2.9776,3.081
6.440469,-0.5526,0.5192,2.6022,2.710
6.444221,-0.6246,0.4144,2.1731,2.299
6.449476,-0.7140,0.3633,1.7474,1.922
6.453802,-0.7537,0.3160,1.3154,1.549
6.461609,-0.7926,0.2610,0.9678,1.278
6.464195,-0.7687,0.2175,0.5679,0.980
6.469188,-0.7711,0.1760,0.2471,0.829
6.491700,-0.7214,0.1034,-0.0833,0.734
6.494546,-0.6512,0.0528,-0.2897,0.715
6.496211,-0.5414,-0.0095,-0.4607,0.711
6.500245,-0.4309,-0.0618,-0.6564,0.788
6.502470,-0.3389,-0.0992,-0.7931,0.868
6.504282,-0.2147,-0.1052,-0.8825,0.914
6.506639,-0.1320,-0.1087,-0.9199,0.936
6.509363,-0.0115,-0.1719,-1.0032,1.018
6.513554,0.1021,-0.2258,-1.0507,1.080
6.518555,0.1854,-0.2706,-1.0934,1.142
6.523569,0.2628,-0.3019,-1.1716,1.238
6.528910,0.3468,-0.3315,-1.1920,1.285
6.533592,0.4021,-0.3981,-1.2908,1.409
6.540834,0.4359,-0.4394,-1.3984,1.529
6.543552,0.4582,-0.4965,-1.4788,1.626
6.548444,0.4812,-0.5623,-1.6179,1.779
6.554158,0.4998,-0.5935,-1.7896,1.951
6.559481,0.4517,-0.6761,-1.9437,2.107
6.563330,0.4229,-0.7454,-2.0970,2.265
6.569624,0.3343,-0.7412,-2.2546,2.397
6.575309,0.3056,-0.7542,-2.4045,2.538
6.579655,0.2762,-0.7794,-2.4776,2.612
6.584160,0.2222,-0.7781,-2.6082,2.731
6.592502,0.2390,-0.7119,-2.6433,2.748
6.594878,0.2237,-0.7219,-2.6403,2.746
6.598870,0.2098,-0.6858,-2.6211,2.717
6.618920,0.1472,-0.6586,-2.5400,2.628
6.621411,0.1273,-0.6787,-2.4187,2.515
6.623114,0.1307,-0.6723,-2.3312,2.430
6.625174,0.1222,-0.7109,-2.2152,2.330
6.628207,0.1308,-0.7661,-2.1112,2.250
6.630866,0.1783,-0.8238,-2.0765,2.241
6.636569,0.1646,-0.8933,-2.0512,2.243
6.641645,0.1595,-0.9844,-2.0041,2.239
6.643540,0.1055,-1.0587,-1.9855,2.253
6.648895,0.0843,-1.1474,-1.9547,2.268
6.654090,-0.0003,-1.1931,-1.8925,2.237
6.658985,-0.0812,-1.2700,-1.9210,2.304
6.663108,-0.1515,-1.3184,-1.9420,2.352
6.668315,-0.2042,-1.3837,-1.9293,2.383
6.674380,-0.2993,-1.3943,-1.9234,2.394
6.678491,-0.3173,-1.4559,-1.9124,2.424
6.683312,-0.3612,-1.4681,-1.8888,2.419
6.692728,-0.3785,-1.5006,-1.8981,2.449
6.694841,-0.4050,-1.5104,-1.8996,2.460
6.699500,-0.4193,-1.5242,-1.9504,2.511
6.723041,-0.4022,-1.5134,-1.9643,2.512
6.725997,-0.4064,-1.5115,-1.9940,2.535
6.728122,-0.3818,-1.5066,-2.0800,2.597
6.729626,-0.3907,-1.4798,-2.1984,2.679
6.730758,-0.3569,-1.4738,-2.2535,2.716
6.731798,-0.3357,-1.4452,-2.2935,2.732
6.735221,-0.2893,-1.4059,-2.3401,2.745
6.738442,-0.2062,-1.3912,-2.3791,2.764
6.743498,-0.1199,-1.3460,-2.3915,2.747
6.748425,-0.0352,-1.3007,-2.4207,2.748
6.753918,0.0484,-1.2169,-2.4405,2.727
6.759095,0.0759,-1.1979,-2.4434,2.722
6.763333,0.0956,-1.1234,-2.4083,2.659
6.768682,0.0794,-1.0720,-2.3161,2.553
6.773928,0.0964,-1.0323,-2.2720,2.497
6.778685,0.0750,-0.9706,-2.1898,2.396
6.783673,0.0611,-0.9226,-2.1391,2.330
6.793453,-0.0004,-0.8526,-2.0838,2.251
6.795810,-0.0060,-0.8156,-2.0048,2.164
6.798536,-0.0203,-0.7042,-1.8995,2.026
6.819936,-0.0547,-0.6281,-1.8018,1.909
6.821347,-0.0373,-0.5205,-1.6803,1.759
6.821965,-0.0151,-0.3981,-1.5710,1.621
6.822608,-0.0401,-0.2680,-1.3877,1.414
6.823144,0.0031,-0.1297,-1.2312,1.238
6.828967,0.0763,-0.0243,-1.0391,1.042
6.832797,0.0957,0.0870,-0.8620,0.872
6.838975,0.1044,0.2475,-0.7287,0.777
6.842985,0.1339,0.4745,-0.5989,0.776
6.848216,0.1841,0.7520,-0.4561,0.899
6.855364,0.2358,1.0304,-0.2819,1.094
6.858836,0.3222,1.3443,0.0139,1.382
6.862802,0.4193,1.7159,0.3663,1.804
6.868303,0.5414,2.0377,0.8324,2.267
6.874798,0.6843,2.3054,1.3069,2.737
6.878374,0.6989,2.5449,1.8474,3.222
6.883273,0.6194,2.7867,2.4906,3.788
6.893150,0.5683,3.0006,3.2562,4.464
6.896980,0.5614,3.1494,4.0066,5.127
6.899777,0.5722,3.2463,4.7328,5.768
6.913927,0.5996,3.1869,5.3115,6.223
6.915735,0.6265,3.0369,5.6266,6.424
6.917755,0.5668,2.8169,5.7389,6.418
6.922813,0.4368,2.7755,5.6300,6.292
6.926366,0.2004,2.7995,5.3747,6.063
6.928526,-0.1194,2.8796,5.0711,5.833
6.935453,-0.3439,2.9761,4.6947,5.569
6.939682,-0.5248,3.0014,4.3041,5.273
6.943928,-0.5158,2.8137,3.9359,4.866
6.949915,-0.4247,2.5638,3.5875,4.430
6.953867,-0.2875,2.3039,3.2163,3.967
6.961299,-0.1974,2.0045,2.9473,3.570
6.963826,-0.1266,1.7951,2.8635,3.382
6.969776,-0.0590,1.6158,2.9266,3.343
6.973801,0.0262,1.4651,3.1136,3.441
6.979144,0.1097,1.2240,3.4357,3.649
6.983269,0.1893,0.9715,3.6458,3.778
6.989883,0.2935,0.6559,3.7121,3.781
6.993187,0.3690,0.3541,3.7175,3.752
6.997725,0.3506,0.1099,3.6036,3.622
7.005069,0.2083,-0.0778,3.3544,3.362
7.008465,0.0595,-0.2198,3.0665,3.075
7.013438,-0.1581,-0.3047,2.6753,2.697
7.018988,-0.3759,-0.3277,2.2190,2.274
7.024993,-0.6166,-0.2793,1.7548,1.881
7.028385,-0.9150,-0.1496,1.2773,1.578
7.032942,-1.1580,-0.0094,0.7664,1.389
7.041537,-1.4479,0.1306,0.3145,1.487
7.043051,-1.6807,0.3238,-0.1798,1.721
7.049022,-1.7810,0.4855,-0.6359,1.952
7.067721,-1.7923,0.6527,-1.0283,2.167
7.070404,-1.7279,0.7234,-1.3167,2.290
7.072543,-1.5662,0.6749,-1.5809,2.325
7.074711,-1.3718,0.5992,-1.8568,2.385
7.075988,-1.1172,0.5262,-2.0107,2.360
7.078694,-0.7884,0.4183,-2.1316,2.311
7.083209,-0.4244,0.2905,-2.1139,2.176
