time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.499004,0.1963,-0.5280,-1.8181,1.903
6.504293,0.2486,-0.6305,-1.9053,2.022
6.509159,0.3403,-0.6799,-2.0952,2.229
6.514392,0.4523,-0.7574,-2.3567,2.516
6.519010,0.4728,-0.8096,-2.5393,2.707
6.525574,0.4116,-0.8236,-2.7034,2.856
6.529120,0.3667,-0.8900,-2.8083,2.969
6.534389,0.2475,-0.8744,-2.8807,3.021
6.545472,0.0610,-0.8557,-2.8320,2.959
6.547133,-0.0664,-0.8364,-2.6458,2.776
6.549345,-0.1830,-0.8311,-2.4081,2.554
6.554288,-0.3015,-0.8478,-2.2119,2.388
6.559208,-0.3530,-0.8536,-2.1024,2.296
6.564175,-0.3976,-0.8544,-2.0025,2.213
6.569336,-0.4039,-0.8744,-1.9600,2.184
6.574687,-0.4196,-0.9428,-2.0368,2.283
6.579181,-0.3347,-0.9788,-2.1154,2.355
6.584030,-0.2637,-1.0638,-2.2245,2.480
6.590444,-0.2278,-1.0881,-2.3639,2.612
6.594694,-0.1813,-1.1071,-2.5049,2.745
6.599157,-0.0996,-1.1089,-2.7096,2.929
6.604648,-0.0206,-1.0766,-2.9850,3.173
6.609122,0.0063,-1.0748,-3.2190,3.394
6.614373,-0.0251,-1.0479,-3.3853,3.544
6.619127,-0.0734,-1.0001,-3.6493,3.785
6.625402,-0.1621,-0.9693,-3.8221,3.946
6.629035,-0.2215,-0.9313,-3.8346,3.952
6.634102,-0.2973,-0.8191,-3.8495,3.947
6.641789,-0.3749,-0.7408,-3.7521,3.843
6.645023,-0.4663,-0.7007,-3.6788,3.774
6.649159,-0.5072,-0.6465,-3.5337,3.628
6.655819,-0.4603,-0.6021,-3.3984,3.482
6.661930,-0.4000,-0.6061,-3.2343,3.315
6.667070,-0.3579,-0.5750,-3.0320,3.107
6.669771,-0.2916,-0.5352,-2.9084,2.972
6.684335,-0.1940,-0.6373,-2.8157,2.893
6.686344,-0.1347,-0.6612,-2.7850,2.866
6.689248,-0.0542,-0.6805,-2.7495,2.833
6.691930,-0.0482,-0.6736,-2.7593,2.841
6.694858,0.0198,-0.5945,-2.6257,2.692
6.699506,-0.1226,-0.5057,-2.2699,2.329
6.704559,-1.4387,-0.4733,0.1184,1.519
6.709292,-2.0451,0.0072,0.6695,2.152
6.714444,-0.8872,0.3361,-0.9615,1.351
6.719090,-1.0083,0.4054,-0.0147,1.087
6.724791,-1.4221,0.2496,0.2384,1.463
6.728820,-1.2344,0.0500,-0.1245,1.242
6.733886,-1.0513,-0.0101,0.0112,1.051
6.740573,-0.9663,0.2535,0.0135,0.999
6.744491,-0.5134,0.5167,0.1483,0.743
6.748901,-0.0261,0.6429,0.2052,0.675
6.757227,0.1114,0.5822,0.0241,0.593
6.760277,-0.0216,0.4481,-0.1776,0.482
6.768081,-0.1414,0.4226,-0.2442,0.508
6.769503,-0.1544,0.5494,-0.1979,0.604
6.774892,-0.0913,0.7301,-0.0888,0.741
6.779024,0.0191,0.8787,0.1045,0.885
6.784423,0.0601,0.9635,0.0690,0.968
6.792570,0.1020,0.8991,-0.0256,0.905
6.794735,0.1623,0.8112,-0.0360,0.828
6.799703,0.1249,0.7117,-0.0292,0.723
6.805060,0.0375,0.7090,0.0854,0.715
6.809579,-0.0448,0.7192,0.3365,0.795
6.813920,-0.1258,0.8192,0.5898,1.017
6.819126,-0.2254,0.8719,0.8790,1.258
6.826260,-0.4095,0.9225,1.0990,1.492
6.833018,-0.5827,0.9090,1.2809,1.675
6.834605,-0.7075,0.7957,1.3361,1.708
6.843974,-0.8004,0.7526,1.3486,1.739
6.845554,-0.8309,0.7418,1.3179,1.726
6.850254,-0.8166,0.7524,1.1362,1.589
6.854163,-0.7279,0.7638,0.8556,1.358
6.859998,-0.6586,0.7515,0.6214,1.177
6.865186,-0.6034,0.7335,0.4496,1.051
6.870342,-0.6247,0.6946,0.4421,1.034
6.874706,-0.7550,0.5781,0.5244,1.086
6.879875,-1.0997,0.4114,0.7963,1.419
6.884565,-1.4583,0.2276,1.3174,1.978
6.890152,-1.8118,0.0288,1.9466,2.659
6.895015,-2.2024,-0.1651,2.7250,3.508
6.899710,-2.5504,-0.3847,3.5023,4.350
6.904880,-2.8031,-0.6178,4.3940,5.248
6.910758,-2.9117,-0.9236,5.2355,6.061
6.915215,-2.8448,-1.2184,5.8433,6.612
6.920210,-2.7443,-1.4684,6.2042,6.941
6.928073,-2.5551,-1.6505,6.3688,7.058
6.931087,-2.3134,-1.7299,6.3090,6.939
6.935211,-2.0164,-1.7547,5.9320,6.506
6.957675,-1.6699,-1.7391,5.3290,5.849
6.959890,-1.3923,-1.6348,4.6272,5.101
6.961829,-1.1075,-1.5128,3.8672,4.298
6.963404,-0.8971,-1.3819,3.1138,3.523
6.965324,-0.6236,-1.2677,2.4889,2.862
6.967128,-0.3500,-1.1269,1.9494,2.279
6.969817,-0.1231,-1.0072,1.3901,1.721
6.976858,0.0654,-0.8870,0.9404,1.294
6.979723,0.1277,-0.7973,0.5523,0.978
6.985857,0.1721,-0.6808,0.2188,0.736
6.989985,0.1227,-0.5975,-0.0913,0.617
6.995663,0.0203,-0.5449,-0.3110,0.628
6.999742,-0.0085,-0.4516,-0.4450,0.634
7.003944,0.0334,-0.4372,-0.6992,0.825
7.009387,0.0352,-0.4273,-0.9015,0.998
7.014705,0.0774,-0.4339,-1.0136,1.105
7.019384,0.0689,-0.4016,-1.2107,1.277
7.024357,0.1600,-0.4064,-1.3874,1.455
7.029272,0.1971,-0.4834,-1.5730,1.657
7.034537,0.2518,-0.4937,-1.7509,1.837
7.040964,0.2592,-0.4679,-1.8830,1.958
7.045028,0.2617,-0.4176,-2.0152,2.075
7.049189,0.2595,-0.3926,-2.0638,2.117
7.054385,0.2065,-0.3160,-2.1346,2.168
7.061228,0.2219,-0.2784,-2.2756,2.303
7.069409,0.2504,-0.2936,-2.3171,2.349
7.071299,0.3062,-0.3401,-2.3526,2.397
7.091846,0.5038,-0.4247,-2.3895,2.479
7.094967,0.6998,-0.5807,-2.4062,2.572
7.096869,0.8419,-0.7506,-2.3431,2.600
7.098728,0.9706,-0.8581,-2.2957,2.636
7.099933,1.0669,-0.9680,-2.2304,2.655
7.101216,1.1763,-1.0615,-2.2023,2.713
7.108568,1.2459,-1.1269,-2.1153,2.701
7.110060,1.2784,-1.1888,-2.0412,2.686
7.113898,1.3215,-1.1878,-1.9175,2.614
7.119951,1.3203,-1.1414,-1.8994,2.579
7.126599,1.2558,-1.1454,-1.8647,2.523
7.130007,1.1523,-1.0761,-1.7461,2.353
7.134030,1.0841,-1.0056,-1.6990,2.252
7.141447,0.9891,-0.9247,-1.6611,2.143
7.144684,0.9084,-0.8384,-1.5985,2.021
7.148722,0.8184,-0.7591,-1.5326,1.896
7.153905,0.7406,-0.7085,-1.5017,1.818
7.160248,0.7852,-0.6626,-1.4888,1.809
7.163735,0.7921,-0.6381,-1.5633,1.865
7.168704,0.7542,-0.6320,-1.6009,1.879
7.179302,0.7576,-0.5464,-1.6089,1.860
7.181141,0.6968,-0.4506,-1.6328,1.831
7.184688,0.6243,-0.3538,-1.6344,1.785
7.197733,0.6000,-0.2464,-1.6856,1.806
7.199463,0.5159,-0.1524,-1.7147,1.797
7.200617,0.4413,-0.0859,-1.7025,1.761
7.204428,0.4000,-0.0275,-1.7521,1.797
7.208646,0.3324,0.0731,-1.8252,1.857
7.214157,0.2787,0.1137,-1.8958,1.920
7.220586,0.2674,0.1547,-1.9595,1.984
7.225541,0.3269,0.1653,-1.9733,2.007
7.230516,0.4474,0.1409,-2.0236,2.077
7.234926,0.4879,0.1205,-2.0794,2.139
7.239590,0.5300,0.0683,-2.0261,2.095
7.244588,0.6172,0.0327,-1.9620,2.057
7.249041,0.6587,-0.0297,-1.8869,1.999
7.253746,0.6215,-0.0017,-1.6813,1.792
7.260483,0.5871,-0.0150,-1.4431,1.558
7.265204,0.5795,-0.0366,-1.2441,1.373
7.268957,0.4890,-0.0477,-0.9859,1.102
7.276810,0.4519,-0.0343,-0.7448,0.872
7.281716,0.4061,-0.0665,-0.5637,0.698
7.285332,0.3085,-0.0484,-0.4878,0.579
7.291859,0.2835,-0.0161,-0.4285,0.514
7.296663,0.1590,-0.0391,-0.3595,0.395
7.302359,0.0806,-0.0144,-0.3502,0.360
7.305365,0.0340,-0.0256,-0.2905,0.294
7.314297,0.0238,-0.0274,-0.2237,0.227
7.317112,0.0137,-0.0723,-0.1711,0.186
7.321808,-0.0059,-0.0336,-0.1449,0.149
7.341856,-0.0493,-0.0096,-0.1186,0.129
7.343829,-0.0687,-0.0119,-0.0922,0.116
7.345961,-0.1406,-0.0000,-0.1256,0.188
7.347941,-0.1812,0.0311,-0.1876,0.263
7.349338,-0.1791,0.0576,-0.2115,0.283
7.350480,-0.1942,0.0701,-0.2213,0.303
7.354145,-0.2099,0.0636,-0.1858,0.287
7.360117,-0.2406,0.1338,-0.2797,0.392
7.364441,-0.2576,0.1638,-0.3428,0.459
7.371827,-0.2232,0.1797,-0.3201,0.430
7.376989,-0.2187,0.2486,-0.3408,0.475
7.379423,-0.1772,0.2868,-0.3668,0.498
7.386021,-0.1729,0.2942,-0.5055,0.610
7.390370,-0.1456,0.2781,-0.6492,0.721
7.395266,-0.1431,0.3345,-0.7143,0.802
7.398826,-0.1005,0.3961,-0.8322,0.927
7.403693,-0.0656,0.4105,-0.9218,1.011
7.409494,-0.0333,0.4134,-0.9899,1.073
7.414489,-0.0202,0.4168,-0.9984,1.082
7.419936,-0.0188,0.4467,-1.0668,1.157
7.430312,-0.0003,0.4767,-1.0896,1.189
7.432065,-0.0074,0.5404,-1.0239,1.158
7.453665,-0.0283,0.5920,-1.0036,1.166
7.457329,-0.0171,0.5858,-0.9400,1.108
7.459873,-0.0218,0.6292,-0.9190,1.114
7.461248,-0.0399,0.6600,-0.9143,1.128
7.462889,-0.0689,0.7023,-0.8614,1.114
7.463615,-0.1566,0.7391,-0.8918,1.169
7.464434,-0.2192,0.7517,-0.9457,1.228
7.469410,-0.2471,0.8072,-1.0376,1.338
7.474406,-0.2405,0.8677,-1.0983,1.420
7.479749,-0.2261,0.8880,-1.2571,1.556
7.484166,-0.4562,0.8142,-2.7936,2.945
7.490889,-0.8376,1.0876,-3.8232,4.062
7.494992,-0.5702,1.3888,-2.3750,2.810
7.501040,-0.4120,1.4413,-1.0765,1.845
7.504132,-0.5706,1.2856,-0.8537,1.645
7.509972,-0.6665,0.9218,-0.7366,1.355
7.513576,-0.7453,0.6285,-0.5772,1.133
7.518696,-0.7303,0.4389,-0.3756,0.931
7.524232,-0.6214,0.3713,-0.1001,0.731
7.529229,-0.4806,0.3939,0.3282,0.703
7.534320,-0.4493,0.4272,0.6104,0.870
7.538455,-0.5627,0.4731,0.7137,1.025
7.546695,-0.7031,0.4431,0.9347,1.251
7.552116,-0.8326,0.4279,1.1109,1.453
7.553795,-0.8841,0.4321,1.1754,1.533
7.574616,-0.8142,0.4654,1.1808,1.508
7.575613,-0.7084,0.4970,1.0628,1.371
7.576523,-0.6188,0.4392,0.8857,1.166
7.577495,-0.5619,0.3953,0.6135,0.921
7.584506,-0.5206,0.4303,0.3802,0.775
7.585561,-0.5407,0.4851,0.0872,0.732
7.589527,-0.6125,0.5527,-0.0933,0.830
7.598176,-0.6480,0.6953,-0.1473,0.962
7.600194,-0.7292,0.7740,-0.2231,1.087
7.604196,-0.8091,0.8630,-0.1751,1.196
7.617958,-0.8740,0.8758,-0.0844,1.240
7.618989,-0.9526,0.8932,-0.0634,1.307
7.619620,-1.0121,0.8816,0.0292,1.343
7.630208,-1.0236,0.8743,0.1361,1.353
7.631756,-0.9940,0.9068,0.2071,1.361
